Epoch 1, Loss: 1.4375306367874146
Epoch 2, Loss: 1.4345029592514038
Epoch 3, Loss: 1.4316678047180176
Epoch 4, Loss: 1.4289542436599731
Epoch 5, Loss: 1.4262642860412598
Epoch 6, Loss: 1.4235963821411133
Epoch 7, Loss: 1.4211140871047974
Epoch 8, Loss: 1.4189457893371582
Epoch 9, Loss: 1.4168139696121216
Epoch 10, Loss: 1.4146008491516113
Epoch 11, Loss: 1.412454605102539
Epoch 12, Loss: 1.4104305505752563
Epoch 13, Loss: 1.4083852767944336
Epoch 14, Loss: 1.406321406364441
Epoch 15, Loss: 1.4042881727218628
Epoch 16, Loss: 1.402233600616455
Epoch 17, Loss: 1.4001656770706177
Epoch 18, Loss: 1.3980765342712402
Epoch 19, Loss: 1.3959685564041138
Epoch 20, Loss: 1.3938440084457397
Epoch 21, Loss: 1.3917044401168823
Epoch 22, Loss: 1.3895505666732788
Epoch 23, Loss: 1.3873835802078247
Epoch 24, Loss: 1.3852039575576782
Epoch 25, Loss: 1.3830116987228394
Epoch 26, Loss: 1.3808070421218872
Epoch 27, Loss: 1.3785901069641113
Epoch 28, Loss: 1.3763607740402222
Epoch 29, Loss: 1.374118447303772
Epoch 30, Loss: 1.3718634843826294
Epoch 31, Loss: 1.3695951700210571
Epoch 32, Loss: 1.367313027381897
Epoch 33, Loss: 1.3650169372558594
Epoch 34, Loss: 1.362725853919983
Epoch 35, Loss: 1.3604350090026855
Epoch 36, Loss: 1.3580917119979858
Epoch 37, Loss: 1.355724811553955
Epoch 38, Loss: 1.3533965349197388
Epoch 39, Loss: 1.351006031036377
Epoch 40, Loss: 1.348533272743225
Epoch 41, Loss: 1.3461765050888062
Epoch 42, Loss: 1.3437986373901367
Epoch 43, Loss: 1.3413785696029663
Epoch 44, Loss: 1.3389188051223755
Epoch 45, Loss: 1.3364224433898926
Epoch 46, Loss: 1.3339122533798218
Epoch 47, Loss: 1.331398844718933
Epoch 48, Loss: 1.3288651704788208
Epoch 49, Loss: 1.3263593912124634
Epoch 50, Loss: 1.3238123655319214
Epoch 51, Loss: 1.3212109804153442
Epoch 52, Loss: 1.3185721635818481
Epoch 53, Loss: 1.315956950187683
Epoch 54, Loss: 1.3133193254470825
Epoch 55, Loss: 1.3106597661972046
Epoch 56, Loss: 1.3079783916473389
Epoch 57, Loss: 1.3052763938903809
Epoch 58, Loss: 1.3025554418563843
Epoch 59, Loss: 1.2998141050338745
Epoch 60, Loss: 1.297052025794983
Epoch 61, Loss: 1.2942698001861572
Epoch 62, Loss: 1.291467547416687
Epoch 63, Loss: 1.288655400276184
Epoch 64, Loss: 1.2858201265335083
Epoch 65, Loss: 1.2829689979553223
Epoch 66, Loss: 1.2801060676574707
Epoch 67, Loss: 1.2772239446640015
Epoch 68, Loss: 1.274323582649231
Epoch 69, Loss: 1.2714053392410278
Epoch 70, Loss: 1.2684699296951294
Epoch 71, Loss: 1.2655177116394043
Epoch 72, Loss: 1.262549638748169
Epoch 73, Loss: 1.2595698833465576
Epoch 74, Loss: 1.2565704584121704
Epoch 75, Loss: 1.2535600662231445
Epoch 76, Loss: 1.2505521774291992
Epoch 77, Loss: 1.247512698173523
Epoch 78, Loss: 1.244477391242981
Epoch 79, Loss: 1.2414321899414062
Epoch 80, Loss: 1.2383581399917603
Epoch 81, Loss: 1.235294222831726
Epoch 82, Loss: 1.2322142124176025
Epoch 83, Loss: 1.229129433631897
Epoch 84, Loss: 1.2260347604751587
Epoch 85, Loss: 1.222934365272522
Epoch 86, Loss: 1.2198193073272705
Epoch 87, Loss: 1.2167004346847534
Epoch 88, Loss: 1.2135893106460571
Epoch 89, Loss: 1.2104543447494507
Epoch 90, Loss: 1.2073330879211426
Epoch 91, Loss: 1.204200267791748
Epoch 92, Loss: 1.2010622024536133
Epoch 93, Loss: 1.1979291439056396
Epoch 94, Loss: 1.1947993040084839
Epoch 95, Loss: 1.1916441917419434
Epoch 96, Loss: 1.188496708869934
Epoch 97, Loss: 1.1853655576705933
Epoch 98, Loss: 1.1822162866592407
Epoch 99, Loss: 1.1790705919265747
Epoch 100, Loss: 1.1759345531463623

Original sequence: A A B B C C A A B B C C
Generated sequence: A A A A A A A A A A A A
