Epoch 1, Loss: 1.5925419330596924
Epoch 2, Loss: 1.5914061069488525
Epoch 3, Loss: 1.590246319770813
Epoch 4, Loss: 1.589092493057251
Epoch 5, Loss: 1.5879446268081665
Epoch 6, Loss: 1.5868027210235596
Epoch 7, Loss: 1.585666537284851
Epoch 8, Loss: 1.5845355987548828
Epoch 9, Loss: 1.583409309387207
Epoch 10, Loss: 1.5822869539260864
Epoch 11, Loss: 1.5811684131622314
Epoch 12, Loss: 1.580052375793457
Epoch 13, Loss: 1.578938603401184
Epoch 14, Loss: 1.577825903892517
Epoch 15, Loss: 1.5767136812210083
Epoch 16, Loss: 1.5756008625030518
Epoch 17, Loss: 1.574486255645752
Epoch 18, Loss: 1.5733685493469238
Epoch 19, Loss: 1.5722471475601196
Epoch 20, Loss: 1.5711205005645752
Epoch 21, Loss: 1.5699870586395264
Epoch 22, Loss: 1.5688459873199463
Epoch 23, Loss: 1.5676956176757812
Epoch 24, Loss: 1.5665346384048462
Epoch 25, Loss: 1.5653612613677979
Epoch 26, Loss: 1.5641742944717407
Epoch 27, Loss: 1.5629719495773315
Epoch 28, Loss: 1.5617525577545166
Epoch 29, Loss: 1.5605143308639526
Epoch 30, Loss: 1.5592559576034546
Epoch 31, Loss: 1.557974934577942
Epoch 32, Loss: 1.556670069694519
Epoch 33, Loss: 1.555338740348816
Epoch 34, Loss: 1.553979516029358
Epoch 35, Loss: 1.5525896549224854
Epoch 36, Loss: 1.5511677265167236
Epoch 37, Loss: 1.5497111082077026
Epoch 38, Loss: 1.548217535018921
Epoch 39, Loss: 1.546684741973877
Epoch 40, Loss: 1.5451103448867798
Epoch 41, Loss: 1.5437322854995728
Epoch 42, Loss: 1.5423948764801025
Epoch 43, Loss: 1.5409711599349976
Epoch 44, Loss: 1.5394755601882935
Epoch 45, Loss: 1.5379184484481812
Epoch 46, Loss: 1.5363080501556396
Epoch 47, Loss: 1.5346505641937256
Epoch 48, Loss: 1.5329439640045166
Epoch 49, Loss: 1.5312530994415283
Epoch 50, Loss: 1.5296411514282227
Epoch 51, Loss: 1.5278799533843994
Epoch 52, Loss: 1.5259277820587158
Epoch 53, Loss: 1.5238991975784302
Epoch 54, Loss: 1.5218608379364014
Epoch 55, Loss: 1.5197278261184692
Epoch 56, Loss: 1.517512559890747
Epoch 57, Loss: 1.5152246952056885
Epoch 58, Loss: 1.5128138065338135
Epoch 59, Loss: 1.5103843212127686
Epoch 60, Loss: 1.5078833103179932
Epoch 61, Loss: 1.5053551197052002
Epoch 62, Loss: 1.5027786493301392
Epoch 63, Loss: 1.5000108480453491
Epoch 64, Loss: 1.497166633605957
Epoch 65, Loss: 1.4942508935928345
Epoch 66, Loss: 1.4912679195404053
Epoch 67, Loss: 1.4882667064666748
Epoch 68, Loss: 1.4853336811065674
Epoch 69, Loss: 1.4821338653564453
Epoch 70, Loss: 1.478870153427124
Epoch 71, Loss: 1.4755914211273193
Epoch 72, Loss: 1.4722641706466675
Epoch 73, Loss: 1.4688924551010132
Epoch 74, Loss: 1.4655078649520874
Epoch 75, Loss: 1.4621226787567139
Epoch 76, Loss: 1.4587228298187256
Epoch 77, Loss: 1.4552658796310425
Epoch 78, Loss: 1.451740026473999
Epoch 79, Loss: 1.448148488998413
Epoch 80, Loss: 1.4444936513900757
Epoch 81, Loss: 1.4407899379730225
Epoch 82, Loss: 1.4370787143707275
Epoch 83, Loss: 1.433401346206665
Epoch 84, Loss: 1.4298059940338135
Epoch 85, Loss: 1.4259674549102783
Epoch 86, Loss: 1.4222127199172974
Epoch 87, Loss: 1.4184268712997437
Epoch 88, Loss: 1.414600133895874
Epoch 89, Loss: 1.410736083984375
Epoch 90, Loss: 1.4068381786346436
Epoch 91, Loss: 1.4029091596603394
Epoch 92, Loss: 1.3989903926849365
Epoch 93, Loss: 1.3950552940368652
Epoch 94, Loss: 1.391099452972412
Epoch 95, Loss: 1.3871287107467651
Epoch 96, Loss: 1.3831485509872437
Epoch 97, Loss: 1.3791649341583252
Epoch 98, Loss: 1.3751822710037231
Epoch 99, Loss: 1.3712060451507568
Epoch 100, Loss: 1.3672406673431396
Epoch 101, Loss: 1.363290548324585
Epoch 102, Loss: 1.3593794107437134
Epoch 103, Loss: 1.355483889579773
Epoch 104, Loss: 1.3515928983688354
Epoch 105, Loss: 1.347752332687378
Epoch 106, Loss: 1.343941330909729
Epoch 107, Loss: 1.3401625156402588
Epoch 108, Loss: 1.3364183902740479
Epoch 109, Loss: 1.332711100578308
Epoch 110, Loss: 1.329041838645935
Epoch 111, Loss: 1.3254122734069824
Epoch 112, Loss: 1.3218227624893188
Epoch 113, Loss: 1.3182742595672607
Epoch 114, Loss: 1.3147666454315186
Epoch 115, Loss: 1.3118491172790527
Epoch 116, Loss: 1.3091604709625244
Epoch 117, Loss: 1.3063735961914062
Epoch 118, Loss: 1.3035683631896973
Epoch 119, Loss: 1.300748586654663
Epoch 120, Loss: 1.2979449033737183
Epoch 121, Loss: 1.295159101486206
Epoch 122, Loss: 1.2923915386199951
