Epoch 1, Loss: 1.6562120914459229
Epoch 2, Loss: 1.654289960861206
Epoch 3, Loss: 1.6523650884628296
Epoch 4, Loss: 1.6504342555999756
Epoch 5, Loss: 1.6485025882720947
Epoch 6, Loss: 1.646569013595581
Epoch 7, Loss: 1.6447248458862305
Epoch 8, Loss: 1.6428804397583008
Epoch 9, Loss: 1.641068458557129
Epoch 10, Loss: 1.6392475366592407
Epoch 11, Loss: 1.6374174356460571
Epoch 12, Loss: 1.635563850402832
Epoch 13, Loss: 1.6336835622787476
Epoch 14, Loss: 1.6317905187606812
Epoch 15, Loss: 1.6298837661743164
Epoch 16, Loss: 1.6279627084732056
Epoch 17, Loss: 1.626023292541504
Epoch 18, Loss: 1.6240293979644775
Epoch 19, Loss: 1.6219946146011353
Epoch 20, Loss: 1.6198666095733643
Epoch 21, Loss: 1.6176704168319702
Epoch 22, Loss: 1.6154327392578125
Epoch 23, Loss: 1.6131563186645508
Epoch 24, Loss: 1.6108424663543701
Epoch 25, Loss: 1.6084924936294556
Epoch 26, Loss: 1.606106162071228
Epoch 27, Loss: 1.6036838293075562
Epoch 28, Loss: 1.6012248992919922
Epoch 29, Loss: 1.5987285375595093
Epoch 30, Loss: 1.596193552017212
Epoch 31, Loss: 1.5936191082000732
Epoch 32, Loss: 1.591003179550171
Epoch 33, Loss: 1.588344693183899
Epoch 34, Loss: 1.585641622543335
Epoch 35, Loss: 1.5828924179077148
Epoch 36, Loss: 1.5800951719284058
Epoch 37, Loss: 1.5772478580474854
Epoch 38, Loss: 1.5743486881256104
Epoch 39, Loss: 1.5713955163955688
Epoch 40, Loss: 1.5683850049972534
Epoch 41, Loss: 1.5653024911880493
Epoch 42, Loss: 1.5621616840362549
Epoch 43, Loss: 1.5589731931686401
Epoch 44, Loss: 1.5557327270507812
Epoch 45, Loss: 1.552430272102356
Epoch 46, Loss: 1.5490680932998657
Epoch 47, Loss: 1.5456398725509644
Epoch 48, Loss: 1.5421416759490967
Epoch 49, Loss: 1.5385708808898926
Epoch 50, Loss: 1.5349256992340088
Epoch 51, Loss: 1.5312037467956543
Epoch 52, Loss: 1.5274028778076172
Epoch 53, Loss: 1.5235264301300049
Epoch 54, Loss: 1.5197268724441528
Epoch 55, Loss: 1.5159307718276978
Epoch 56, Loss: 1.5120892524719238
Epoch 57, Loss: 1.5081641674041748
Epoch 58, Loss: 1.5041595697402954
Epoch 59, Loss: 1.500078558921814
Epoch 60, Loss: 1.4959241151809692
Epoch 61, Loss: 1.4917027950286865
Epoch 62, Loss: 1.4874112606048584
